Date,SHY,IEF,LQD,GLD,VNQ,SPY,XLF,XLE,XLI,XLP,XLU,AAPL,MSFT,AMZN,GOOGL,NVDA,TSLA,SHOP,SNOW,PLTR,DKNG,RIVN,CRSP,BTC,ETH
2026-06-12,-0.0002435941522532,-0.0016959512288065,-0.0006417280312539,0.0005694792310315,0.0092203550846787,0.0054082479015293,0.0136830229539557,0.0075280234988146,0.0058807254696711,0.0064501138520367,0.0108966439852973,-0.0152217296136222,0.0010247320290952,-0.012256186172015,0.0053386357737132,0.0015620019126554,0.0182387545800259,-0.0201865061310027,-0.0316568935050268,-0.023573420232842,-0.0339773631648924,0.0785070958831155,-0.0085606272963274,-0.0002809183837144,-0.0042772916588651
2026-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138193388245533,0.00906044084014
2026-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200100546578769,0.0264244112930258
2026-06-15,0.0004873999716836,0.0010617803546089,-0.0001835085961738,0.0258963600837287,-0.0070044031248466,0.0176339698937533,0.0041244583104964,-0.0347523865585613,0.0141899556295279,-0.003961655656249,0.0047160128646748,0.018170605764429,0.0230844545137025,0.0313141946138746,0.0268850467767081,0.03538181402824,0.0116133191589242,0.0392645979663546,0.0343672138583734,0.0525041719060759,-0.0072413477404363,-0.0047732650724069,0.0564257312518159,0.0088129364038296,0.0407905361482761
2026-06-16,0.0002435348059648,0.0025455861993735,0.0011928148028317,0.0027235332822848,0.0024534515362673,-0.0059615628442341,0.0147498241958412,-0.0034203604371415,0.0065481106787366,0.0012867095761588,0.0071524511050242,0.0095134494261404,-0.0148339579960389,-8.13115686266741e-05,0.0105590735942517,-0.0237231977337268,-0.0157849697937949,0.0065784114785052,-0.0102167599781948,-0.0108381459513126,-0.0097256227072398,-0.0449640279543206,-0.0112146007554274,-0.0103916815634451,-0.0025421097280106
2026-06-17,-0.0030439548077495,-0.0052898859263414,-0.0032075338591081,-0.0227095507592747,-0.0249846475337471,-0.0124878708850514,-0.0055198019523036,-0.0124639255122469,-0.0013900651843954,-0.0223156536471824,-0.0133156278964913,-0.010994446379867,-0.037884324248678,-0.0345528455284552,-0.0253449201743553,-0.0133070233686574,-0.020461618900717,-0.0453943907679679,-0.0159449602843799,-0.0196622522865853,-0.076815170693652,0.020715625698942,0.0205690058709817,-0.0180210940203756,-0.0237448269721118
2026-06-18,0.0013434369081757,0.0036162941866073,0.0027581415925044,-0.00380857170119,-0.0005230108681931,0.0103969924419595,-0.0088806745148155,-0.016462319337327,0.0072940331194515,-0.0045410954263501,0.0067476201479461,0.0069606267059474,0.0012931572923366,0.0290105237458881,0.0116550486126159,0.0295138466897635,0.0103688009004834,0.007031197723929,-0.0095088305718148,-0.0165352796552913,0.0026595629040977,0.0159901737528891,0.0188359389174206,-0.0236263487711752,-0.0219419697824059
2026-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102448238197976,0.0008475848259608
2026-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109982790348774,0.0165512920322867
2026-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155999653884072,-0.0199625121689469
2026-06-22,-0.0009756580527428,-0.0038151823656523,-0.0026588513462799,-0.0065354381359996,0.0107785986041826,-0.0031469796939627,0.0059382452506722,0.0126439863266849,0.0073919719422137,-0.0066000729314283,0.005486179226624,-0.0033555919842641,-0.031787026232489,-0.0474651423236877,-0.0498600825051761,-0.0096825123227629,0.0113860462677859,-0.0079926056902457,-0.0245382802229494,-0.0698217571064956,-0.0280409165681311,-0.0859564187013449,0.0049916889813643,0.0112997187563508,0.0128655097234846
2026-06-23,0.0007324814541731,0.0012766249636386,0.001195117524098,-0.0189032192280026,0.0131483536728407,-0.0145219540104916,0.0033519609426151,0.0073991435630866,-0.0200770577227894,0.0187393637114692,0.0078264415153697,-0.0091243455895468,0.0179670228380051,0.0056703782906866,-0.0101521044020961,-0.0412652809116456,-0.0578694066110848,-0.0027783204522242,0.0168586759607973,-0.0234309878808185,-0.0194931776778189,-0.0139072869431631,-0.0068064556241801,-0.0200788688361083,-0.0353742903934415
